"Method","Var","Freq","SurveyName","Country","StartYear"
"Implant","Told About Side Effects",0.706105135705176,"MLIR7HFL.DTA","Mali",2018
"Pill","Told What to Do About Side Effects",0.359930163688804,"MLIR7HFL.DTA","Mali",2018
"IUD","Told What to Do About Side Effects",0.610735709003984,"MLIR7HFL.DTA","Mali",2018
"Injections","Told What to Do About Side Effects",0.509954775302594,"MLIR7HFL.DTA","Mali",2018
"Female Sterilization","Told What to Do About Side Effects",0.61593768952276,"MLIR7HFL.DTA","Mali",2018
"Implant","Told What to Do About Side Effects",0.651565428383179,"MLIR7HFL.DTA","Mali",2018
"Total","Method Information Index",0.443713430429192,"MLIR7HFL.DTA","Mali",2018
"Total","Told About Other Methods",0.59290988352939,"MLIR7HFL.DTA","Mali",2018
"Total","Told About Side Effects",0.62425198164198,"MLIR7HFL.DTA","Mali",2018
"Total","Told What to Do About Side Effects",0.562238615507143,"MLIR7HFL.DTA","Mali",2018
"Pill","Method Information Index",0.253885968015085,"MLIR6AFL.DTA","Mali",2012
"IUD","Method Information Index",0.500645185055944,"MLIR6AFL.DTA","Mali",2012
"Injections","Method Information Index",0.311907930238621,"MLIR6AFL.DTA","Mali",2012
"Female Sterilization","Method Information Index",0.691998503962491,"MLIR6AFL.DTA","Mali",2012
"Implant","Method Information Index",0.417699956391972,"MLIR6AFL.DTA","Mali",2012
"Pill","Told About Other Methods",0.449307289125539,"MLIR6AFL.DTA","Mali",2012
"IUD","Told About Other Methods",0.794439439520027,"MLIR6AFL.DTA","Mali",2012
"Injections","Told About Other Methods",0.561994304088995,"MLIR6AFL.DTA","Mali",2012
"Female Sterilization","Told About Other Methods",0.691998503962491,"MLIR6AFL.DTA","Mali",2012
"Implant","Told About Other Methods",0.658758191641701,"MLIR6AFL.DTA","Mali",2012
"Pill","Told About Side Effects",0.368092359262063,"MLIR6AFL.DTA","Mali",2012
"IUD","Told About Side Effects",0.828236771726673,"MLIR6AFL.DTA","Mali",2012
"Injections","Told About Side Effects",0.524738992562271,"MLIR6AFL.DTA","Mali",2012
"Female Sterilization","Told About Side Effects",0.88918046182915,"MLIR6AFL.DTA","Mali",2012
"Implant","Told About Side Effects",0.663584714874784,"MLIR6AFL.DTA","Mali",2012
"Pill","Told What to Do About Side Effects",0.296815995486634,"MLIR6AFL.DTA","Mali",2012
"IUD","Told What to Do About Side Effects",0.60772816054378,"MLIR6AFL.DTA","Mali",2012
"Injections","Told What to Do About Side Effects",0.412133782253325,"MLIR6AFL.DTA","Mali",2012
"Female Sterilization","Told What to Do About Side Effects",0.88918046182915,"MLIR6AFL.DTA","Mali",2012
"Implant","Told What to Do About Side Effects",0.556761667162041,"MLIR6AFL.DTA","Mali",2012
"Total","Method Information Index",0.333032152354264,"MLIR6AFL.DTA","Mali",2012
"Total","Told About Other Methods",0.566427846785952,"MLIR6AFL.DTA","Mali",2012
"Total","Told About Side Effects",0.530914930769911,"MLIR6AFL.DTA","Mali",2012
"Total","Told What to Do About Side Effects",0.42818905187083,"MLIR6AFL.DTA","Mali",2012
"Pill","Method Information Index",0.117904344409629,"MRIR71FL.DTA","Mauritania",2019
"IUD","Method Information Index",0.14518970563416,"MRIR71FL.DTA","Mauritania",2019
"Injections","Method Information Index",0.163185411607303,"MRIR71FL.DTA","Mauritania",2019
"Implant","Method Information Index",0.190251749414827,"MRIR71FL.DTA","Mauritania",2019
"Pill","Told About Other Methods",0.259960033203564,"MRIR71FL.DTA","Mauritania",2019
"IUD","Told About Other Methods",0.14518970563416,"MRIR71FL.DTA","Mauritania",2019
"Injections","Told About Other Methods",0.329798479795922,"MRIR71FL.DTA","Mauritania",2019
"Implant","Told About Other Methods",0.319212336011526,"MRIR71FL.DTA","Mauritania",2019
"Pill","Told About Side Effects",0.285041937663001,"MRIR71FL.DTA","Mauritania",2019
"IUD","Told About Side Effects",0.288344978313035,"MRIR71FL.DTA","Mauritania",2019
"Injections","Told About Side Effects",0.321660141920996,"MRIR71FL.DTA","Mauritania",2019
"Implant","Told About Side Effects",0.426452713716381,"MRIR71FL.DTA","Mauritania",2019
"Pill","Told What to Do About Side Effects",0.210211722134884,"MRIR71FL.DTA","Mauritania",2019
"IUD","Told What to Do About Side Effects",0.14518970563416,"MRIR71FL.DTA","Mauritania",2019
"Injections","Told What to Do About Side Effects",0.2317577742376,"MRIR71FL.DTA","Mauritania",2019
"Implant","Told What to Do About Side Effects",0.338188518692534,"MRIR71FL.DTA","Mauritania",2019
"Total","Method Information Index",0.142155786694732,"MRIR71FL.DTA","Mauritania",2019
"Total","Told About Other Methods",0.2877124553637,"MRIR71FL.DTA","Mauritania",2019
"Total","Told About Side Effects",0.318472454167507,"MRIR71FL.DTA","Mauritania",2019
"Total","Told What to Do About Side Effects",0.236793354171733,"MRIR71FL.DTA","Mauritania",2019
"Pill","Method Information Index",0.422600481506643,"MZIR62FL.DTA","Mozambique",2011
"IUD","Method Information Index",0.397204832627,"MZIR62FL.DTA","Mozambique",2011
"Injections","Method Information Index",0.474892500517768,"MZIR62FL.DTA","Mozambique",2011
"Female Sterilization","Method Information Index",0.335976949505551,"MZIR62FL.DTA","Mozambique",2011
"Implant","Method Information Index",1,"MZIR62FL.DTA","Mozambique",2011
"Pill","Told About Other Methods",0.642406638723771,"MZIR62FL.DTA","Mozambique",2011
"IUD","Told About Other Methods",0.542659909728553,"MZIR62FL.DTA","Mozambique",2011
"Injections","Told About Other Methods",0.715081911243794,"MZIR62FL.DTA","Mozambique",2011
"Female Sterilization","Told About Other Methods",0.496793195700244,"MZIR62FL.DTA","Mozambique",2011
"Implant","Told About Other Methods",1,"MZIR62FL.DTA","Mozambique",2011
"Pill","Told About Side Effects",0.522255572825661,"MZIR62FL.DTA","Mozambique",2011
"IUD","Told About Side Effects",0.589924602485871,"MZIR62FL.DTA","Mozambique",2011
"Injections","Told About Side Effects",0.619647246461785,"MZIR62FL.DTA","Mozambique",2011
"Female Sterilization","Told About Side Effects",0.467124673850178,"MZIR62FL.DTA","Mozambique",2011
"Implant","Told About Side Effects",1,"MZIR62FL.DTA","Mozambique",2011
"Pill","Told What to Do About Side Effects",0.461353704339138,"MZIR62FL.DTA","Mozambique",2011
"IUD","Told What to Do About Side Effects",0.562963896626999,"MZIR62FL.DTA","Mozambique",2011
"Injections","Told What to Do About Side Effects",0.526185256153377,"MZIR62FL.DTA","Mozambique",2011
"Female Sterilization","Told What to Do About Side Effects",0.420217361708677,"MZIR62FL.DTA","Mozambique",2011
"Implant","Told What to Do About Side Effects",1,"MZIR62FL.DTA","Mozambique",2011
"Total","Method Information Index",0.448064010499799,"MZIR62FL.DTA","Mozambique",2011
"Total","Told About Other Methods",0.671125658935309,"MZIR62FL.DTA","Mozambique",2011
"Total","Told About Side Effects",0.571522142040382,"MZIR62FL.DTA","Mozambique",2011
"Total","Told What to Do About Side Effects",0.49541013750389,"MZIR62FL.DTA","Mozambique",2011
"Pill","Method Information Index",0.332390525645647,"NPIR7HFL.DTA","Nepal",2016
"IUD","Method Information Index",0.652395905966875,"NPIR7HFL.DTA","Nepal",2016
"Injections","Method Information Index",0.473100020227726,"NPIR7HFL.DTA","Nepal",2016
"Female Sterilization","Method Information Index",0.265669471754251,"NPIR7HFL.DTA","Nepal",2016
"Implant","Method Information Index",0.581911285349596,"NPIR7HFL.DTA","Nepal",2016
"Pill","Told About Other Methods",0.455924372617739,"NPIR7HFL.DTA","Nepal",2016
"IUD","Told About Other Methods",0.675483123542686,"NPIR7HFL.DTA","Nepal",2016
"Injections","Told About Other Methods",0.606391525079822,"NPIR7HFL.DTA","Nepal",2016
"Female Sterilization","Told About Other Methods",0.347269425894614,"NPIR7HFL.DTA","Nepal",2016
"Implant","Told About Other Methods",0.687738733433455,"NPIR7HFL.DTA","Nepal",2016
"Pill","Told About Side Effects",0.499933255346734,"NPIR7HFL.DTA","Nepal",2016
"IUD","Told About Side Effects",0.81994019429051,"NPIR7HFL.DTA","Nepal",2016
"Injections","Told About Side Effects",0.650899393428995,"NPIR7HFL.DTA","Nepal",2016
"Female Sterilization","Told About Side Effects",0.42677754623254,"NPIR7HFL.DTA","Nepal",2016
"Implant","Told About Side Effects",0.767965419356602,"NPIR7HFL.DTA","Nepal",2016
"Pill","Told What to Do About Side Effects",0.40401180944408,"NPIR7HFL.DTA","Nepal",2016
"IUD","Told What to Do About Side Effects",0.760937605526844,"NPIR7HFL.DTA","Nepal",2016
"Injections","Told What to Do About Side Effects",0.559754611090685,"NPIR7HFL.DTA","Nepal",2016
"Female Sterilization","Told What to Do About Side Effects",0.361061514857885,"NPIR7HFL.DTA","Nepal",2016
"Implant","Told What to Do About Side Effects",0.720902601843641,"NPIR7HFL.DTA","Nepal",2016
"Total","Method Information Index",0.432946542523654,"NPIR7HFL.DTA","Nepal",2016
"Total","Told About Other Methods",0.543014060767681,"NPIR7HFL.DTA","Nepal",2016
"Total","Told About Side Effects",0.606412309427984,"NPIR7HFL.DTA","Nepal",2016
"Total","Told What to Do About Side Effects",0.527533637016664,"NPIR7HFL.DTA","Nepal",2016
"Pill","Method Information Index",0.384368739724727,"NPIR60FL.DTA","Nepal",2011
"IUD","Method Information Index",0.628996252395858,"NPIR60FL.DTA","Nepal",2011
"Injections","Method Information Index",0.498975213765728,"NPIR60FL.DTA","Nepal",2011
"Female Sterilization","Method Information Index",0.207826140011156,"NPIR60FL.DTA","Nepal",2011
"Implant","Method Information Index",0.7248840229772,"NPIR60FL.DTA","Nepal",2011
"Pill","Told About Other Methods",0.53984978751433,"NPIR60FL.DTA","Nepal",2011
"IUD","Told About Other Methods",0.738813906406431,"NPIR60FL.DTA","Nepal",2011
"Injections","Told About Other Methods",0.634882941922994,"NPIR60FL.DTA","Nepal",2011
"Female Sterilization","Told About Other Methods",0.293633536992832,"NPIR60FL.DTA","Nepal",2011
"Implant","Told About Other Methods",0.76500428166458,"NPIR60FL.DTA","Nepal",2011
"Pill","Told About Side Effects",0.55442158995553,"NPIR60FL.DTA","Nepal",2011
"IUD","Told About Side Effects",0.889317774706301,"NPIR60FL.DTA","Nepal",2011
"Injections","Told About Side Effects",0.714943970193289,"NPIR60FL.DTA","Nepal",2011
"Female Sterilization","Told About Side Effects",0.435539824212828,"NPIR60FL.DTA","Nepal",2011
"Implant","Told About Side Effects",0.835822594280635,"NPIR60FL.DTA","Nepal",2011
"Pill","Told What to Do About Side Effects",0.494452714873508,"NPIR60FL.DTA","Nepal",2011
"IUD","Told What to Do About Side Effects",0.83385897700849,"NPIR60FL.DTA","Nepal",2011
"Injections","Told What to Do About Side Effects",0.614221325006617,"NPIR60FL.DTA","Nepal",2011
"Female Sterilization","Told What to Do About Side Effects",0.409650601788585,"NPIR60FL.DTA","Nepal",2011
"Implant","Told What to Do About Side Effects",0.815341778201765,"NPIR60FL.DTA","Nepal",2011
"Total","Method Information Index",0.414121704503059,"NPIR60FL.DTA","Nepal",2011
"Total","Told About Other Methods",0.532803206480895,"NPIR60FL.DTA","Nepal",2011
"Total","Told About Side Effects",0.621039736108802,"NPIR60FL.DTA","Nepal",2011
"Total","Told What to Do About Side Effects",0.556738853781457,"NPIR60FL.DTA","Nepal",2011
"Pill","Method Information Index",0.25888318232484,"NIIR61FL.DTA","Niger",2012
"IUD","Method Information Index",0.325723945390052,"NIIR61FL.DTA","Niger",2012
"Injections","Method Information Index",0.353798964738381,"NIIR61FL.DTA","Niger",2012
"Female Sterilization","Method Information Index",0.256048175252727,"NIIR61FL.DTA","Niger",2012
"Implant","Method Information Index",0.397632011362891,"NIIR61FL.DTA","Niger",2012
"Pill","Told About Other Methods",0.54166291860987,"NIIR61FL.DTA","Niger",2012
"IUD","Told About Other Methods",0.571178556788694,"NIIR61FL.DTA","Niger",2012
"Injections","Told About Other Methods",0.638377034204989,"NIIR61FL.DTA","Niger",2012
"Female Sterilization","Told About Other Methods",0.340505932789542,"NIIR61FL.DTA","Niger",2012
"Implant","Told About Other Methods",0.662550067497778,"NIIR61FL.DTA","Niger",2012
"Pill","Told About Side Effects",0.368342778256252,"NIIR61FL.DTA","Niger",2012
"IUD","Told About Side Effects",0.425101550207083,"NIIR61FL.DTA","Niger",2012
"Injections","Told About Side Effects",0.471235134313671,"NIIR61FL.DTA","Niger",2012
"Female Sterilization","Told About Side Effects",0.502117941545108,"NIIR61FL.DTA","Niger",2012
"Implant","Told About Side Effects",0.501638265077525,"NIIR61FL.DTA","Niger",2012
"Pill","Told What to Do About Side Effects",0.296820990385779,"NIIR61FL.DTA","Niger",2012
"IUD","Told What to Do About Side Effects",0.425101550207083,"NIIR61FL.DTA","Niger",2012
"Injections","Told What to Do About Side Effects",0.411754445871051,"NIIR61FL.DTA","Niger",2012
"Female Sterilization","Told What to Do About Side Effects",0.502117941545108,"NIIR61FL.DTA","Niger",2012
"Implant","Told What to Do About Side Effects",0.470380454177314,"NIIR61FL.DTA","Niger",2012
"Total","Method Information Index",0.28922449005733,"NIIR61FL.DTA","Niger",2012
"Total","Told About Other Methods",0.56877096009049,"NIIR61FL.DTA","Niger",2012
"Total","Told About Side Effects",0.402538438121932,"NIIR61FL.DTA","Niger",2012
"Total","Told What to Do About Side Effects",0.337351166478619,"NIIR61FL.DTA","Niger",2012
"Pill","Method Information Index",0.355130696010118,"NGIR7AFL.DTA","Nigeria",2018
"IUD","Method Information Index",0.812406221075265,"NGIR7AFL.DTA","Nigeria",2018
"Injections","Method Information Index",0.599239289583485,"NGIR7AFL.DTA","Nigeria",2018
"Female Sterilization","Method Information Index",0.401634518821207,"NGIR7AFL.DTA","Nigeria",2018
"Implant","Method Information Index",0.709775885387694,"NGIR7AFL.DTA","Nigeria",2018
"Pill","Told About Other Methods",0.554988427731666,"NGIR7AFL.DTA","Nigeria",2018
"IUD","Told About Other Methods",0.929307437593605,"NGIR7AFL.DTA","Nigeria",2018
"Injections","Told About Other Methods",0.787054375283799,"NGIR7AFL.DTA","Nigeria",2018
"Female Sterilization","Told About Other Methods",0.541780628335875,"NGIR7AFL.DTA","Nigeria",2018
"Implant","Told About Other Methods",0.850970588147452,"NGIR7AFL.DTA","Nigeria",2018
"Pill","Told About Side Effects",0.480744059998682,"NGIR7AFL.DTA","Nigeria",2018
"IUD","Told About Side Effects",0.855258755802075,"NGIR7AFL.DTA","Nigeria",2018
"Injections","Told About Side Effects",0.685039753961476,"NGIR7AFL.DTA","Nigeria",2018
"Female Sterilization","Told About Side Effects",0.620770470006258,"NGIR7AFL.DTA","Nigeria",2018
"Implant","Told About Side Effects",0.805244202091767,"NGIR7AFL.DTA","Nigeria",2018
"Pill","Told What to Do About Side Effects",0.410346254763221,"NGIR7AFL.DTA","Nigeria",2018
"IUD","Told What to Do About Side Effects",0.82284651357085,"NGIR7AFL.DTA","Nigeria",2018
"Injections","Told What to Do About Side Effects",0.634803084850351,"NGIR7AFL.DTA","Nigeria",2018
"Female Sterilization","Told What to Do About Side Effects",0.532332743472445,"NGIR7AFL.DTA","Nigeria",2018
"Implant","Told What to Do About Side Effects",0.755098460856243,"NGIR7AFL.DTA","Nigeria",2018
"Total","Method Information Index",0.615053058662734,"NGIR7AFL.DTA","Nigeria",2018
"Total","Told About Other Methods",0.755906682707106,"NGIR7AFL.DTA","Nigeria",2018
"Total","Told About Side Effects",0.709716465097201,"NGIR7AFL.DTA","Nigeria",2018
"Total","Told What to Do About Side Effects",0.657019995863108,"NGIR7AFL.DTA","Nigeria",2018
"Pill","Method Information Index",0.324526926924399,"NGIR6AFL.DTA","Nigeria",2013
"IUD","Method Information Index",0.659677176159461,"NGIR6AFL.DTA","Nigeria",2013
"Injections","Method Information Index",0.543622800016369,"NGIR6AFL.DTA","Nigeria",2013
"Female Sterilization","Method Information Index",0.258379278013535,"NGIR6AFL.DTA","Nigeria",2013
"Implant","Method Information Index",0.741557265170273,"NGIR6AFL.DTA","Nigeria",2013
"Pill","Told About Other Methods",0.557047974892668,"NGIR6AFL.DTA","Nigeria",2013
"IUD","Told About Other Methods",0.800150415821724,"NGIR6AFL.DTA","Nigeria",2013
"Injections","Told About Other Methods",0.710704517546887,"NGIR6AFL.DTA","Nigeria",2013
"Female Sterilization","Told About Other Methods",0.385427403110958,"NGIR6AFL.DTA","Nigeria",2013
"Implant","Told About Other Methods",0.857813864851698,"NGIR6AFL.DTA","Nigeria",2013
"Pill","Told About Side Effects",0.459515596168574,"NGIR6AFL.DTA","Nigeria",2013
"IUD","Told About Side Effects",0.798403058361466,"NGIR6AFL.DTA","Nigeria",2013
"Injections","Told About Side Effects",0.673899023038693,"NGIR6AFL.DTA","Nigeria",2013
"Female Sterilization","Told About Side Effects",0.5732546983419,"NGIR6AFL.DTA","Nigeria",2013
"Implant","Told About Side Effects",0.831108973605197,"NGIR6AFL.DTA","Nigeria",2013
"Pill","Told What to Do About Side Effects",0.36876736865697,"NGIR6AFL.DTA","Nigeria",2013
"IUD","Told What to Do About Side Effects",0.763160440441135,"NGIR6AFL.DTA","Nigeria",2013
"Injections","Told What to Do About Side Effects",0.602215446335322,"NGIR6AFL.DTA","Nigeria",2013
"Female Sterilization","Told What to Do About Side Effects",0.464940059338649,"NGIR6AFL.DTA","Nigeria",2013
"Implant","Told What to Do About Side Effects",0.788824513643704,"NGIR6AFL.DTA","Nigeria",2013
"Total","Method Information Index",0.488779968426313,"NGIR6AFL.DTA","Nigeria",2013
"Total","Told About Other Methods",0.671922403537374,"NGIR6AFL.DTA","Nigeria",2013
"Total","Told About Side Effects",0.624580784759347,"NGIR6AFL.DTA","Nigeria",2013
"Total","Told What to Do About Side Effects",0.55202571681828,"NGIR6AFL.DTA","Nigeria",2013
"Pill","Method Information Index",0.114985629987507,"PKIR71FL.DTA","Pakistan",2017
"IUD","Method Information Index",0.317966980169445,"PKIR71FL.DTA","Pakistan",2017
"Injections","Method Information Index",0.138652849221536,"PKIR71FL.DTA","Pakistan",2017
"Female Sterilization","Method Information Index",0.0983277448355358,"PKIR71FL.DTA","Pakistan",2017
"Implant","Method Information Index",0.30780498046613,"PKIR71FL.DTA","Pakistan",2017
"Pill","Told About Other Methods",0.334933698302102,"PKIR71FL.DTA","Pakistan",2017
"IUD","Told About Other Methods",0.454258805081885,"PKIR71FL.DTA","Pakistan",2017
"Injections","Told About Other Methods",0.34778119671359,"PKIR71FL.DTA","Pakistan",2017
"Female Sterilization","Told About Other Methods",0.257883515602312,"PKIR71FL.DTA","Pakistan",2017
"Implant","Told About Other Methods",0.605479310667861,"PKIR71FL.DTA","Pakistan",2017
"Pill","Told About Side Effects",0.243150526051326,"PKIR71FL.DTA","Pakistan",2017
"IUD","Told About Side Effects",0.51098742752587,"PKIR71FL.DTA","Pakistan",2017
"Injections","Told About Side Effects",0.281120602915852,"PKIR71FL.DTA","Pakistan",2017
"Female Sterilization","Told About Side Effects",0.235910609920562,"PKIR71FL.DTA","Pakistan",2017
"Implant","Told About Side Effects",0.65249056651441,"PKIR71FL.DTA","Pakistan",2017
"Pill","Told What to Do About Side Effects",0.168755970061544,"PKIR71FL.DTA","Pakistan",2017
"IUD","Told What to Do About Side Effects",0.44988203138174,"PKIR71FL.DTA","Pakistan",2017
"Injections","Told What to Do About Side Effects",0.176906839075478,"PKIR71FL.DTA","Pakistan",2017
"Female Sterilization","Told What to Do About Side Effects",0.15791357386269,"PKIR71FL.DTA","Pakistan",2017
"Implant","Told What to Do About Side Effects",0.496104798583098,"PKIR71FL.DTA","Pakistan",2017
"Total","Method Information Index",0.160671762904113,"PKIR71FL.DTA","Pakistan",2017
"Total","Told About Other Methods",0.340900935509366,"PKIR71FL.DTA","Pakistan",2017
"Total","Told About Side Effects",0.317213709720377,"PKIR71FL.DTA","Pakistan",2017
"Total","Told What to Do About Side Effects",0.233217006347639,"PKIR71FL.DTA","Pakistan",2017
"Pill","Method Information Index",0.506029036980709,"PHIR61FL.DTA","Philippines",2013
"IUD","Method Information Index",0.69808585164382,"PHIR61FL.DTA","Philippines",2013
"Injections","Method Information Index",0.586111846834885,"PHIR61FL.DTA","Philippines",2013
"Female Sterilization","Method Information Index",0.459475608003815,"PHIR61FL.DTA","Philippines",2013
"Implant","Method Information Index",0.816171385719996,"PHIR61FL.DTA","Philippines",2013
"Pill","Told About Other Methods",0.6785284634206,"PHIR61FL.DTA","Philippines",2013
"IUD","Told About Other Methods",0.835051184410818,"PHIR61FL.DTA","Philippines",2013
"Injections","Told About Other Methods",0.778662130916304,"PHIR61FL.DTA","Philippines",2013
"Female Sterilization","Told About Other Methods",0.569066912268339,"PHIR61FL.DTA","Philippines",2013
"Implant","Told About Other Methods",0.816171385719996,"PHIR61FL.DTA","Philippines",2013
"Pill","Told About Side Effects",0.620006518728548,"PHIR61FL.DTA","Philippines",2013
"IUD","Told About Side Effects",0.816994459893526,"PHIR61FL.DTA","Philippines",2013
"Injections","Told About Side Effects",0.77351134437997,"PHIR61FL.DTA","Philippines",2013
"Female Sterilization","Told About Side Effects",0.714550769636004,"PHIR61FL.DTA","Philippines",2013
"Implant","Told About Side Effects",1,"PHIR61FL.DTA","Philippines",2013
"Pill","Told What to Do About Side Effects",0.56381814204606,"PHIR61FL.DTA","Philippines",2013
"IUD","Told What to Do About Side Effects",0.789639444824662,"PHIR61FL.DTA","Philippines",2013
"Injections","Told What to Do About Side Effects",0.687085002015799,"PHIR61FL.DTA","Philippines",2013
"Female Sterilization","Told What to Do About Side Effects",0.651623321182729,"PHIR61FL.DTA","Philippines",2013
"Implant","Told What to Do About Side Effects",1,"PHIR61FL.DTA","Philippines",2013
"Total","Method Information Index",0.522303047051551,"PHIR61FL.DTA","Philippines",2013
"Total","Told About Other Methods",0.690179286421428,"PHIR61FL.DTA","Philippines",2013
"Total","Told About Side Effects",0.67950248802495,"PHIR61FL.DTA","Philippines",2013
"Total","Told What to Do About Side Effects",0.621405752056003,"PHIR61FL.DTA","Philippines",2013
"Pill","Method Information Index",0.46108789434284,"RWIR81FL.DTA","Rwanda",2019
"IUD","Method Information Index",0.551188467527425,"RWIR81FL.DTA","Rwanda",2019
"Injections","Method Information Index",0.47692359755069,"RWIR81FL.DTA","Rwanda",2019
"Female Sterilization","Method Information Index",0.284690379371678,"RWIR81FL.DTA","Rwanda",2019
"Implant","Method Information Index",0.47932450930397,"RWIR81FL.DTA","Rwanda",2019
"Pill","Told About Other Methods",0.728522462431139,"RWIR81FL.DTA","Rwanda",2019
"IUD","Told About Other Methods",0.724183061007372,"RWIR81FL.DTA","Rwanda",2019
"Injections","Told About Other Methods",0.755294099340265,"RWIR81FL.DTA","Rwanda",2019
"Female Sterilization","Told About Other Methods",0.396288262989491,"RWIR81FL.DTA","Rwanda",2019
"Implant","Told About Other Methods",0.707551737368396,"RWIR81FL.DTA","Rwanda",2019
"Pill","Told About Side Effects",0.529156924674035,"RWIR81FL.DTA","Rwanda",2019
"IUD","Told About Side Effects",0.682177554433716,"RWIR81FL.DTA","Rwanda",2019
"Injections","Told About Side Effects",0.541461205325643,"RWIR81FL.DTA","Rwanda",2019
"Female Sterilization","Told About Side Effects",0.542021764368067,"RWIR81FL.DTA","Rwanda",2019
"Implant","Told About Side Effects",0.565790422738705,"RWIR81FL.DTA","Rwanda",2019
"Pill","Told What to Do About Side Effects",0.504724283808256,"RWIR81FL.DTA","Rwanda",2019
"IUD","Told What to Do About Side Effects",0.621541038992788,"RWIR81FL.DTA","Rwanda",2019
"Injections","Told What to Do About Side Effects",0.51703821769324,"RWIR81FL.DTA","Rwanda",2019
"Female Sterilization","Told What to Do About Side Effects",0.389924183833771,"RWIR81FL.DTA","Rwanda",2019
"Implant","Told What to Do About Side Effects",0.541525193068257,"RWIR81FL.DTA","Rwanda",2019
"Total","Method Information Index",0.474352422117366,"RWIR81FL.DTA","Rwanda",2019
"Total","Told About Other Methods",0.717615022279803,"RWIR81FL.DTA","Rwanda",2019
"Total","Told About Side Effects",0.558202061735434,"RWIR81FL.DTA","Rwanda",2019
"Total","Told What to Do About Side Effects",0.529546358376748,"RWIR81FL.DTA","Rwanda",2019
"Pill","Method Information Index",0.529627162642689,"RWIR70FL.DTA","Rwanda",2014
"IUD","Method Information Index",0.651391994565342,"RWIR70FL.DTA","Rwanda",2014
"Injections","Method Information Index",0.591088881120049,"RWIR70FL.DTA","Rwanda",2014
"Female Sterilization","Method Information Index",0.238798437012815,"RWIR70FL.DTA","Rwanda",2014
"Implant","Method Information Index",0.614308962791965,"RWIR70FL.DTA","Rwanda",2014
"Pill","Told About Other Methods",0.803127314135244,"RWIR70FL.DTA","Rwanda",2014
"IUD","Told About Other Methods",0.796649011004526,"RWIR70FL.DTA","Rwanda",2014
"Injections","Told About Other Methods",0.815945955880744,"RWIR70FL.DTA","Rwanda",2014
"Female Sterilization","Told About Other Methods",0.371875720423328,"RWIR70FL.DTA","Rwanda",2014
"Implant","Told About Other Methods",0.763285164419992,"RWIR70FL.DTA","Rwanda",2014
"Pill","Told About Side Effects",0.593249333744507,"RWIR70FL.DTA","Rwanda",2014
"IUD","Told About Side Effects",0.746393784032915,"RWIR70FL.DTA","Rwanda",2014
"Injections","Told About Side Effects",0.649657744475774,"RWIR70FL.DTA","Rwanda",2014
"Female Sterilization","Told About Side Effects",0.499557590426086,"RWIR70FL.DTA","Rwanda",2014
"Implant","Told About Side Effects",0.698798062309581,"RWIR70FL.DTA","Rwanda",2014
"Pill","Told What to Do About Side Effects",0.575500321686503,"RWIR70FL.DTA","Rwanda",2014
"IUD","Told What to Do About Side Effects",0.737856176860154,"RWIR70FL.DTA","Rwanda",2014
"Injections","Told What to Do About Side Effects",0.631110486964941,"RWIR70FL.DTA","Rwanda",2014
"Female Sterilization","Told What to Do About Side Effects",0.376487429599739,"RWIR70FL.DTA","Rwanda",2014
"Implant","Told What to Do About Side Effects",0.687488221762366,"RWIR70FL.DTA","Rwanda",2014
"Total","Method Information Index",0.579237906942599,"RWIR70FL.DTA","Rwanda",2014
"Total","Told About Other Methods",0.794825650282155,"RWIR70FL.DTA","Rwanda",2014
"Total","Told About Side Effects",0.64841827714989,"RWIR70FL.DTA","Rwanda",2014
"Total","Told What to Do About Side Effects",0.62983430622406,"RWIR70FL.DTA","Rwanda",2014
"Pill","Method Information Index",0.559895705172917,"RWIR61FL.DTA","Rwanda",2010
"IUD","Method Information Index",0.642094499575615,"RWIR61FL.DTA","Rwanda",2010
"Injections","Method Information Index",0.580192389081524,"RWIR61FL.DTA","Rwanda",2010
"Female Sterilization","Method Information Index",0.190482851817902,"RWIR61FL.DTA","Rwanda",2010
"Implant","Method Information Index",0.578666888905837,"RWIR61FL.DTA","Rwanda",2010
"Pill","Told About Other Methods",0.81894511457399,"RWIR61FL.DTA","Rwanda",2010
"IUD","Told About Other Methods",0.773324500059404,"RWIR61FL.DTA","Rwanda",2010
"Injections","Told About Other Methods",0.784934330234399,"RWIR61FL.DTA","Rwanda",2010
"Female Sterilization","Told About Other Methods",0.258891953940743,"RWIR61FL.DTA","Rwanda",2010
"Implant","Told About Other Methods",0.765211342578851,"RWIR61FL.DTA","Rwanda",2010
"Pill","Told About Side Effects",0.604229684335535,"RWIR61FL.DTA","Rwanda",2010
"IUD","Told About Side Effects",0.720002099712655,"RWIR61FL.DTA","Rwanda",2010
"Injections","Told About Side Effects",0.646130945497201,"RWIR61FL.DTA","Rwanda",2010
"Female Sterilization","Told About Side Effects",0.415923405117914,"RWIR61FL.DTA","Rwanda",2010
"Implant","Told About Side Effects",0.667822378478564,"RWIR61FL.DTA","Rwanda",2010
"Pill","Told What to Do About Side Effects",0.593197664552326,"RWIR61FL.DTA","Rwanda",2010
"IUD","Told What to Do About Side Effects",0.720002099712655,"RWIR61FL.DTA","Rwanda",2010
"Injections","Told What to Do About Side Effects",0.635105139515969,"RWIR61FL.DTA","Rwanda",2010
"Female Sterilization","Told What to Do About Side Effects",0.35579210763606,"RWIR61FL.DTA","Rwanda",2010
