Var1,Freq,WhyDisc,SurveyName,Country,StartYear
"Infecund, Menopausal",0.218621132,Wanted To Become Pregnant,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.293354997,Wanted To Become Pregnant,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.467373778,Wanted To Become Pregnant,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0.014787505,Wanted To Become Pregnant,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0,Wanted To Become Pregnant,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0.025980678,Husband Disapproved,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.091583758,Husband Disapproved,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.124075339,Husband Disapproved,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0.027005928,Husband Disapproved,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0,Husband Disapproved,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0.31193093,Side Effects,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.220451639,Side Effects,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.161782309,Side Effects,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0.087801551,Side Effects,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0.527719366,Side Effects,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0,"Access, Availability",SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.014507106,"Access, Availability",SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.006810508,"Access, Availability",SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0.005425246,"Access, Availability",SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0,"Access, Availability",SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0,Wanted More Effective Method,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.016682843,Wanted More Effective Method,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.004536472,Wanted More Effective Method,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0,Wanted More Effective Method,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0,Wanted More Effective Method,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0,Inconvenient To Use,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.011226535,Inconvenient To Use,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.012013014,Inconvenient To Use,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0,Inconvenient To Use,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0,Inconvenient To Use,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0.249883089,"Infrequent Sex, Husband Away",SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.160795066,"Infrequent Sex, Husband Away",SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.162331144,"Infrequent Sex, Husband Away",SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0.423938486,"Infrequent Sex, Husband Away",SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0.148324133,"Infrequent Sex, Husband Away",SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0,Cost,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.012991803,Cost,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.004279031,Cost,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0,Cost,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0.050826533,Cost,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0.026090129,"Difficult Pregnancy, Menopause",SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.001225104,"Difficult Pregnancy, Menopause",SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.007488617,"Difficult Pregnancy, Menopause",SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0,"Difficult Pregnancy, Menopause",SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause",SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0,Marital Dissolution,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.01004327,Marital Dissolution,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.015210465,Marital Dissolution,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0.249758202,Marital Dissolution,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0.222969489,Marital Dissolution,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0.112021542,Other,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.077118546,Other,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0.034099323,Other,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0.191283083,Other,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0,Other,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",0,Don't Know,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",0.001237822,Don't Know,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",0,Don't Know,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",0,Don't Know,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",0,Don't Know,SNIR7HFL.DTA,Senegal,2015
All Former Users,0.052363268,Became Pregnant,SNIR70FL.DTA,Senegal,2014
All Former Users,0.272010083,Wanted To Become Pregnant,SNIR70FL.DTA,Senegal,2014
All Former Users,0.106255133,Husband Disapproved,SNIR70FL.DTA,Senegal,2014
All Former Users,0.292135382,Side Effects,SNIR70FL.DTA,Senegal,2014
All Former Users,0.006535907,"Access, Availability",SNIR70FL.DTA,Senegal,2014
All Former Users,0.005209635,Wanted More Effective Method,SNIR70FL.DTA,Senegal,2014
All Former Users,0.003538244,Inconvenient To Use,SNIR70FL.DTA,Senegal,2014
All Former Users,0.122777089,"Infrequent Sex, Husband Away",SNIR70FL.DTA,Senegal,2014
All Former Users,0.002294391,Cost,SNIR70FL.DTA,Senegal,2014
All Former Users,0.002339392,Fatalistic,SNIR70FL.DTA,Senegal,2014
All Former Users,0.003039283,"Difficult Pregnancy, Menopause",SNIR70FL.DTA,Senegal,2014
All Former Users,0.024804438,Marital Dissolution,SNIR70FL.DTA,Senegal,2014
All Former Users,0.103461986,Other,SNIR70FL.DTA,Senegal,2014
All Former Users,0.003235769,Don't Know,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,Became Pregnant,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.076595014,Became Pregnant,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.003493786,Became Pregnant,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0,Became Pregnant,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0.244314382,Became Pregnant,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0.209914587,Wanted To Become Pregnant,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.234148493,Wanted To Become Pregnant,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.489699518,Wanted To Become Pregnant,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0,Wanted To Become Pregnant,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0.029324616,Wanted To Become Pregnant,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0.044821679,Husband Disapproved,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.092452549,Husband Disapproved,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.1105465,Husband Disapproved,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0.243690914,Husband Disapproved,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,Husband Disapproved,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0.572152058,Side Effects,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.348679464,Side Effects,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.162010337,Side Effects,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0.161835615,Side Effects,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0.568475104,Side Effects,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,"Access, Availability",SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.006137282,"Access, Availability",SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.010809361,"Access, Availability",SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0,"Access, Availability",SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,"Access, Availability",SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,Wanted More Effective Method,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.002800603,Wanted More Effective Method,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.010373282,Wanted More Effective Method,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0.011655047,Wanted More Effective Method,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,Wanted More Effective Method,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,Inconvenient To Use,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.001385976,Inconvenient To Use,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.00694684,Inconvenient To Use,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0.012384572,Inconvenient To Use,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,Inconvenient To Use,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0.031544788,"Infrequent Sex, Husband Away",SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.100401919,"Infrequent Sex, Husband Away",SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.129293045,"Infrequent Sex, Husband Away",SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0.211482634,"Infrequent Sex, Husband Away",SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0.046931135,"Infrequent Sex, Husband Away",SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,Cost,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.003558463,Cost,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0,Cost,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0,Cost,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,Cost,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,Fatalistic,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.002280665,Fatalistic,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.003642092,Fatalistic,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0,Fatalistic,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,Fatalistic,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,"Difficult Pregnancy, Menopause",SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.004713746,"Difficult Pregnancy, Menopause",SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0,"Difficult Pregnancy, Menopause",SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0,"Difficult Pregnancy, Menopause",SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause",SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,Marital Dissolution,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.00685761,Marital Dissolution,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0,Marital Dissolution,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0.243465671,Marital Dissolution,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0.110954762,Marital Dissolution,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0.141566889,Other,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.114969733,Other,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0.073185239,Other,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0.115485546,Other,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,Other,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",0,Don't Know,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",0.005018484,Don't Know,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",0,Don't Know,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",0,Don't Know,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",0,Don't Know,SNIR70FL.DTA,Senegal,2014
All Former Users,0.061923554,Became Pregnant,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.289632164,Wanted To Become Pregnant,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.078213557,Husband Disapproved,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.270189858,Side Effects,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.019602301,"Access, Availability",SNIR6DFL.DTA,Senegal,2012
All Former Users,0.013621326,Wanted More Effective Method,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.008945921,Inconvenient To Use,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.075834739,"Infrequent Sex, Husband Away",SNIR6DFL.DTA,Senegal,2012
All Former Users,0.01209131,Cost,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.003454566,Fatalistic,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.001980448,"Difficult Pregnancy, Menopause",SNIR6DFL.DTA,Senegal,2012
All Former Users,0.030697447,Marital Dissolution,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.129701681,Other,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.004111127,Don't Know,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0,Became Pregnant,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.067287924,Became Pregnant,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.008826293,Became Pregnant,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0.149720709,Became Pregnant,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0.068057095,Became Pregnant,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0,Wanted To Become Pregnant,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.299358548,Wanted To Become Pregnant,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.435965477,Wanted To Become Pregnant,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0.017856934,Wanted To Become Pregnant,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0.023570834,Wanted To Become Pregnant,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0.017955744,Husband Disapproved,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.08656009,Husband Disapproved,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.089338224,Husband Disapproved,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0.023485538,Husband Disapproved,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0,Husband Disapproved,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0.484392868,Side Effects,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.24607512,Side Effects,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.270991443,Side Effects,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0.39450279,Side Effects,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0.04370136,Side Effects,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0.04183701,"Access, Availability",SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.019647828,"Access, Availability",SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.004914446,"Access, Availability",SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0,"Access, Availability",SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0.494496705,"Access, Availability",SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0,Wanted More Effective Method,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.016611538,Wanted More Effective Method,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.003991097,Wanted More Effective Method,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0,Wanted More Effective Method,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0.200287644,Wanted More Effective Method,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0,Inconvenient To Use,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.009935955,Inconvenient To Use,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.004648968,Inconvenient To Use,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0.014299313,Inconvenient To Use,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0,Inconvenient To Use,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0.067272153,"Infrequent Sex, Husband Away",SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.072761667,"Infrequent Sex, Husband Away",SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.05833426,"Infrequent Sex, Husband Away",SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0.139939418,"Infrequent Sex, Husband Away",SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0,"Infrequent Sex, Husband Away",SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0.233906182,Cost,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.010370552,Cost,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0,Cost,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0,Cost,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0,Cost,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0,Fatalistic,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.005296513,Fatalistic,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0,Fatalistic,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0,Fatalistic,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0,Fatalistic,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0.086955979,"Difficult Pregnancy, Menopause",SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0,"Difficult Pregnancy, Menopause",SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0,"Difficult Pregnancy, Menopause",SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0,"Difficult Pregnancy, Menopause",SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause",SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0,Marital Dissolution,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.016559635,Marital Dissolution,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.007280557,Marital Dissolution,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0.173123552,Marital Dissolution,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0.04370136,Marital Dissolution,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0.067680064,Other,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.148183404,Other,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.105259893,Other,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0.087071747,Other,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0.02123191,Other,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",0,Don't Know,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",0.001351225,Don't Know,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",0.010449343,Don't Know,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",0,Don't Know,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",0.104953092,Don't Know,SNIR6DFL.DTA,Senegal,2012
All Former Users,0.072839584,Became Pregnant,SNIR61FL.DTA,Senegal,2010
All Former Users,0.237073721,Wanted To Become Pregnant,SNIR61FL.DTA,Senegal,2010
All Former Users,0.060780613,Husband Disapproved,SNIR61FL.DTA,Senegal,2010
All Former Users,0.232425256,Side Effects,SNIR61FL.DTA,Senegal,2010
All Former Users,0.020827613,"Access, Availability",SNIR61FL.DTA,Senegal,2010
All Former Users,0.016681348,Wanted More Effective Method,SNIR61FL.DTA,Senegal,2010
All Former Users,0.032369728,Inconvenient To Use,SNIR61FL.DTA,Senegal,2010
All Former Users,0.011661483,Cost,SNIR61FL.DTA,Senegal,2010
All Former Users,0.004689116,Fatalistic,SNIR61FL.DTA,Senegal,2010
All Former Users,0.000158837,"Difficult Pregnancy, Menopause",SNIR61FL.DTA,Senegal,2010
All Former Users,0.021488908,Marital Dissolution,SNIR61FL.DTA,Senegal,2010
All Former Users,0.273323303,Other,SNIR61FL.DTA,Senegal,2010
All Former Users,0.015680491,Don't Know,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0.074065644,Became Pregnant,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.083684295,Became Pregnant,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0.03868217,Became Pregnant,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.079931681,Became Pregnant,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0.112307801,Became Pregnant,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0.170317847,Wanted To Become Pregnant,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.215065376,Wanted To Become Pregnant,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0.398309699,Wanted To Become Pregnant,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.01864922,Wanted To Become Pregnant,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0.063349133,Wanted To Become Pregnant,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0,Husband Disapproved,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.073527267,Husband Disapproved,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0.052473544,Husband Disapproved,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.015841538,Husband Disapproved,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0.030464596,Husband Disapproved,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0.32473805,Side Effects,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.213310367,Side Effects,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0.293040277,Side Effects,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.168399325,Side Effects,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0.317389818,Side Effects,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0,"Access, Availability",SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.021970707,"Access, Availability",SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0.00939447,"Access, Availability",SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.051163023,"Access, Availability",SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0,"Access, Availability",SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0.033685099,Wanted More Effective Method,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.01707673,Wanted More Effective Method,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0.001655834,Wanted More Effective Method,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.019129487,Wanted More Effective Method,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0.175034639,Wanted More Effective Method,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0.035873174,Inconvenient To Use,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.027074197,Inconvenient To Use,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0.015548439,Inconvenient To Use,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.10323246,Inconvenient To Use,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0.070997652,Inconvenient To Use,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0,Cost,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.014182608,Cost,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0.000930327,Cost,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.021434792,Cost,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0.030318898,Cost,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0,Fatalistic,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0.006147441,Fatalistic,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0,Fatalistic,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",0.008867214,Fatalistic,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",0,Fatalistic,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",0.007458144,"Difficult Pregnancy, Menopause",SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",0,"Difficult Pregnancy, Menopause",SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",0,"Difficult Pregnancy, Menopause",SNIR61FL.DTA,Senegal,2010
