Method,Var,Freq,SurveyName,Country,StartYear
IUD,Told What to Do About Side Effects,0.760937606,NPIR7HFL.DTA,Nepal,2016
Injections,Told What to Do About Side Effects,0.559754611,NPIR7HFL.DTA,Nepal,2016
Female Sterilization,Told What to Do About Side Effects,0.361061515,NPIR7HFL.DTA,Nepal,2016
Implant,Told What to Do About Side Effects,0.720902602,NPIR7HFL.DTA,Nepal,2016
Total,Method Information Index,0.432946543,NPIR7HFL.DTA,Nepal,2016
Total,Told About Other Methods,0.543014061,NPIR7HFL.DTA,Nepal,2016
Total,Told About Side Effects,0.606412309,NPIR7HFL.DTA,Nepal,2016
Total,Told What to Do About Side Effects,0.527533637,NPIR7HFL.DTA,Nepal,2016
Pill,Method Information Index,0.38436874,NPIR60FL.DTA,Nepal,2011
IUD,Method Information Index,0.628996252,NPIR60FL.DTA,Nepal,2011
Injections,Method Information Index,0.498975214,NPIR60FL.DTA,Nepal,2011
Female Sterilization,Method Information Index,0.20782614,NPIR60FL.DTA,Nepal,2011
Implant,Method Information Index,0.724884023,NPIR60FL.DTA,Nepal,2011
Pill,Told About Other Methods,0.539849788,NPIR60FL.DTA,Nepal,2011
IUD,Told About Other Methods,0.738813906,NPIR60FL.DTA,Nepal,2011
Injections,Told About Other Methods,0.634882942,NPIR60FL.DTA,Nepal,2011
Female Sterilization,Told About Other Methods,0.293633537,NPIR60FL.DTA,Nepal,2011
Implant,Told About Other Methods,0.765004282,NPIR60FL.DTA,Nepal,2011
Pill,Told About Side Effects,0.55442159,NPIR60FL.DTA,Nepal,2011
IUD,Told About Side Effects,0.889317775,NPIR60FL.DTA,Nepal,2011
Injections,Told About Side Effects,0.71494397,NPIR60FL.DTA,Nepal,2011
Female Sterilization,Told About Side Effects,0.435539824,NPIR60FL.DTA,Nepal,2011
Implant,Told About Side Effects,0.835822594,NPIR60FL.DTA,Nepal,2011
Pill,Told What to Do About Side Effects,0.494452715,NPIR60FL.DTA,Nepal,2011
IUD,Told What to Do About Side Effects,0.833858977,NPIR60FL.DTA,Nepal,2011
Injections,Told What to Do About Side Effects,0.614221325,NPIR60FL.DTA,Nepal,2011
Female Sterilization,Told What to Do About Side Effects,0.409650602,NPIR60FL.DTA,Nepal,2011
Implant,Told What to Do About Side Effects,0.815341778,NPIR60FL.DTA,Nepal,2011
Total,Method Information Index,0.414121705,NPIR60FL.DTA,Nepal,2011
Total,Told About Other Methods,0.532803206,NPIR60FL.DTA,Nepal,2011
Total,Told About Side Effects,0.621039736,NPIR60FL.DTA,Nepal,2011
Total,Told What to Do About Side Effects,0.556738854,NPIR60FL.DTA,Nepal,2011
Pill,Method Information Index,0.258883182,NIIR61FL.DTA,Niger,2012
IUD,Method Information Index,0.325723945,NIIR61FL.DTA,Niger,2012
Injections,Method Information Index,0.353798965,NIIR61FL.DTA,Niger,2012
Female Sterilization,Method Information Index,0.256048175,NIIR61FL.DTA,Niger,2012
Implant,Method Information Index,0.397632011,NIIR61FL.DTA,Niger,2012
Pill,Told About Other Methods,0.541662919,NIIR61FL.DTA,Niger,2012
IUD,Told About Other Methods,0.571178557,NIIR61FL.DTA,Niger,2012
Injections,Told About Other Methods,0.638377034,NIIR61FL.DTA,Niger,2012
Female Sterilization,Told About Other Methods,0.340505933,NIIR61FL.DTA,Niger,2012
Implant,Told About Other Methods,0.662550067,NIIR61FL.DTA,Niger,2012
Pill,Told About Side Effects,0.368342778,NIIR61FL.DTA,Niger,2012
IUD,Told About Side Effects,0.42510155,NIIR61FL.DTA,Niger,2012
Injections,Told About Side Effects,0.471235134,NIIR61FL.DTA,Niger,2012
Female Sterilization,Told About Side Effects,0.502117942,NIIR61FL.DTA,Niger,2012
Implant,Told About Side Effects,0.501638265,NIIR61FL.DTA,Niger,2012
Pill,Told What to Do About Side Effects,0.29682099,NIIR61FL.DTA,Niger,2012
IUD,Told What to Do About Side Effects,0.42510155,NIIR61FL.DTA,Niger,2012
Injections,Told What to Do About Side Effects,0.411754446,NIIR61FL.DTA,Niger,2012
Female Sterilization,Told What to Do About Side Effects,0.502117942,NIIR61FL.DTA,Niger,2012
Implant,Told What to Do About Side Effects,0.470380454,NIIR61FL.DTA,Niger,2012
Total,Method Information Index,0.28922449,NIIR61FL.DTA,Niger,2012
Total,Told About Other Methods,0.56877096,NIIR61FL.DTA,Niger,2012
Total,Told About Side Effects,0.402538438,NIIR61FL.DTA,Niger,2012
Total,Told What to Do About Side Effects,0.337351166,NIIR61FL.DTA,Niger,2012
Pill,Method Information Index,0.355130696,NGIR7AFL.DTA,Nigeria,2018
IUD,Method Information Index,0.812406221,NGIR7AFL.DTA,Nigeria,2018
Injections,Method Information Index,0.59923929,NGIR7AFL.DTA,Nigeria,2018
Female Sterilization,Method Information Index,0.401634519,NGIR7AFL.DTA,Nigeria,2018
Implant,Method Information Index,0.709775885,NGIR7AFL.DTA,Nigeria,2018
Pill,Told About Other Methods,0.554988428,NGIR7AFL.DTA,Nigeria,2018
IUD,Told About Other Methods,0.929307438,NGIR7AFL.DTA,Nigeria,2018
Injections,Told About Other Methods,0.787054375,NGIR7AFL.DTA,Nigeria,2018
Female Sterilization,Told About Other Methods,0.541780628,NGIR7AFL.DTA,Nigeria,2018
Implant,Told About Other Methods,0.850970588,NGIR7AFL.DTA,Nigeria,2018
Pill,Told About Side Effects,0.48074406,NGIR7AFL.DTA,Nigeria,2018
IUD,Told About Side Effects,0.855258756,NGIR7AFL.DTA,Nigeria,2018
Injections,Told About Side Effects,0.685039754,NGIR7AFL.DTA,Nigeria,2018
Female Sterilization,Told About Side Effects,0.62077047,NGIR7AFL.DTA,Nigeria,2018
Implant,Told About Side Effects,0.805244202,NGIR7AFL.DTA,Nigeria,2018
Pill,Told What to Do About Side Effects,0.410346255,NGIR7AFL.DTA,Nigeria,2018
IUD,Told What to Do About Side Effects,0.822846514,NGIR7AFL.DTA,Nigeria,2018
Injections,Told What to Do About Side Effects,0.634803085,NGIR7AFL.DTA,Nigeria,2018
Female Sterilization,Told What to Do About Side Effects,0.532332743,NGIR7AFL.DTA,Nigeria,2018
Implant,Told What to Do About Side Effects,0.755098461,NGIR7AFL.DTA,Nigeria,2018
Total,Method Information Index,0.615053059,NGIR7AFL.DTA,Nigeria,2018
Total,Told About Other Methods,0.755906683,NGIR7AFL.DTA,Nigeria,2018
Total,Told About Side Effects,0.709716465,NGIR7AFL.DTA,Nigeria,2018
Total,Told What to Do About Side Effects,0.657019996,NGIR7AFL.DTA,Nigeria,2018
Pill,Method Information Index,0.324526927,NGIR6AFL.DTA,Nigeria,2013
IUD,Method Information Index,0.659677176,NGIR6AFL.DTA,Nigeria,2013
Injections,Method Information Index,0.5436228,NGIR6AFL.DTA,Nigeria,2013
Female Sterilization,Method Information Index,0.258379278,NGIR6AFL.DTA,Nigeria,2013
Implant,Method Information Index,0.741557265,NGIR6AFL.DTA,Nigeria,2013
Pill,Told About Other Methods,0.557047975,NGIR6AFL.DTA,Nigeria,2013
IUD,Told About Other Methods,0.800150416,NGIR6AFL.DTA,Nigeria,2013
Injections,Told About Other Methods,0.710704518,NGIR6AFL.DTA,Nigeria,2013
Female Sterilization,Told About Other Methods,0.385427403,NGIR6AFL.DTA,Nigeria,2013
Implant,Told About Other Methods,0.857813865,NGIR6AFL.DTA,Nigeria,2013
Pill,Told About Side Effects,0.459515596,NGIR6AFL.DTA,Nigeria,2013
IUD,Told About Side Effects,0.798403058,NGIR6AFL.DTA,Nigeria,2013
Injections,Told About Side Effects,0.673899023,NGIR6AFL.DTA,Nigeria,2013
Female Sterilization,Told About Side Effects,0.573254698,NGIR6AFL.DTA,Nigeria,2013
Implant,Told About Side Effects,0.831108974,NGIR6AFL.DTA,Nigeria,2013
Pill,Told What to Do About Side Effects,0.368767369,NGIR6AFL.DTA,Nigeria,2013
IUD,Told What to Do About Side Effects,0.76316044,NGIR6AFL.DTA,Nigeria,2013
Injections,Told What to Do About Side Effects,0.602215446,NGIR6AFL.DTA,Nigeria,2013
Female Sterilization,Told What to Do About Side Effects,0.464940059,NGIR6AFL.DTA,Nigeria,2013
Implant,Told What to Do About Side Effects,0.788824514,NGIR6AFL.DTA,Nigeria,2013
Total,Method Information Index,0.488779968,NGIR6AFL.DTA,Nigeria,2013
Total,Told About Other Methods,0.671922404,NGIR6AFL.DTA,Nigeria,2013
Total,Told About Side Effects,0.624580785,NGIR6AFL.DTA,Nigeria,2013
Total,Told What to Do About Side Effects,0.552025717,NGIR6AFL.DTA,Nigeria,2013
Pill,Method Information Index,0.11498563,PKIR71FL.DTA,Pakistan,2017
IUD,Method Information Index,0.31796698,PKIR71FL.DTA,Pakistan,2017
Injections,Method Information Index,0.138652849,PKIR71FL.DTA,Pakistan,2017
Female Sterilization,Method Information Index,0.098327745,PKIR71FL.DTA,Pakistan,2017
Implant,Method Information Index,0.30780498,PKIR71FL.DTA,Pakistan,2017
Pill,Told About Other Methods,0.334933698,PKIR71FL.DTA,Pakistan,2017
IUD,Told About Other Methods,0.454258805,PKIR71FL.DTA,Pakistan,2017
Injections,Told About Other Methods,0.347781197,PKIR71FL.DTA,Pakistan,2017
Female Sterilization,Told About Other Methods,0.257883516,PKIR71FL.DTA,Pakistan,2017
Implant,Told About Other Methods,0.605479311,PKIR71FL.DTA,Pakistan,2017
Pill,Told About Side Effects,0.243150526,PKIR71FL.DTA,Pakistan,2017
IUD,Told About Side Effects,0.510987428,PKIR71FL.DTA,Pakistan,2017
Injections,Told About Side Effects,0.281120603,PKIR71FL.DTA,Pakistan,2017
Female Sterilization,Told About Side Effects,0.23591061,PKIR71FL.DTA,Pakistan,2017
Implant,Told About Side Effects,0.652490567,PKIR71FL.DTA,Pakistan,2017
Pill,Told What to Do About Side Effects,0.16875597,PKIR71FL.DTA,Pakistan,2017
IUD,Told What to Do About Side Effects,0.449882031,PKIR71FL.DTA,Pakistan,2017
Injections,Told What to Do About Side Effects,0.176906839,PKIR71FL.DTA,Pakistan,2017
Female Sterilization,Told What to Do About Side Effects,0.157913574,PKIR71FL.DTA,Pakistan,2017
Implant,Told What to Do About Side Effects,0.496104799,PKIR71FL.DTA,Pakistan,2017
Total,Method Information Index,0.160671763,PKIR71FL.DTA,Pakistan,2017
Total,Told About Other Methods,0.340900936,PKIR71FL.DTA,Pakistan,2017
Total,Told About Side Effects,0.31721371,PKIR71FL.DTA,Pakistan,2017
Total,Told What to Do About Side Effects,0.233217006,PKIR71FL.DTA,Pakistan,2017
Pill,Method Information Index,0.506029037,PHIR61FL.DTA,Philippines,2013
IUD,Method Information Index,0.698085852,PHIR61FL.DTA,Philippines,2013
Injections,Method Information Index,0.586111847,PHIR61FL.DTA,Philippines,2013
Female Sterilization,Method Information Index,0.459475608,PHIR61FL.DTA,Philippines,2013
Implant,Method Information Index,0.816171386,PHIR61FL.DTA,Philippines,2013
Pill,Told About Other Methods,0.678528463,PHIR61FL.DTA,Philippines,2013
IUD,Told About Other Methods,0.835051184,PHIR61FL.DTA,Philippines,2013
Injections,Told About Other Methods,0.778662131,PHIR61FL.DTA,Philippines,2013
Female Sterilization,Told About Other Methods,0.569066912,PHIR61FL.DTA,Philippines,2013
Implant,Told About Other Methods,0.816171386,PHIR61FL.DTA,Philippines,2013
Pill,Told About Side Effects,0.620006519,PHIR61FL.DTA,Philippines,2013
IUD,Told About Side Effects,0.81699446,PHIR61FL.DTA,Philippines,2013
Injections,Told About Side Effects,0.773511344,PHIR61FL.DTA,Philippines,2013
Female Sterilization,Told About Side Effects,0.71455077,PHIR61FL.DTA,Philippines,2013
Implant,Told About Side Effects,1,PHIR61FL.DTA,Philippines,2013
Pill,Told What to Do About Side Effects,0.563818142,PHIR61FL.DTA,Philippines,2013
IUD,Told What to Do About Side Effects,0.789639445,PHIR61FL.DTA,Philippines,2013
Injections,Told What to Do About Side Effects,0.687085002,PHIR61FL.DTA,Philippines,2013
Female Sterilization,Told What to Do About Side Effects,0.651623321,PHIR61FL.DTA,Philippines,2013
Implant,Told What to Do About Side Effects,1,PHIR61FL.DTA,Philippines,2013
Total,Method Information Index,0.522303047,PHIR61FL.DTA,Philippines,2013
Total,Told About Other Methods,0.690179286,PHIR61FL.DTA,Philippines,2013
Total,Told About Side Effects,0.679502488,PHIR61FL.DTA,Philippines,2013
Total,Told What to Do About Side Effects,0.621405752,PHIR61FL.DTA,Philippines,2013
Pill,Method Information Index,0.461087894,RWIR81FL.DTA,Rwanda,2019
IUD,Method Information Index,0.551188468,RWIR81FL.DTA,Rwanda,2019
Injections,Method Information Index,0.476923598,RWIR81FL.DTA,Rwanda,2019
Female Sterilization,Method Information Index,0.284690379,RWIR81FL.DTA,Rwanda,2019
Implant,Method Information Index,0.479324509,RWIR81FL.DTA,Rwanda,2019
Pill,Told About Other Methods,0.728522462,RWIR81FL.DTA,Rwanda,2019
IUD,Told About Other Methods,0.724183061,RWIR81FL.DTA,Rwanda,2019
Injections,Told About Other Methods,0.755294099,RWIR81FL.DTA,Rwanda,2019
Female Sterilization,Told About Other Methods,0.396288263,RWIR81FL.DTA,Rwanda,2019
Implant,Told About Other Methods,0.707551737,RWIR81FL.DTA,Rwanda,2019
Pill,Told About Side Effects,0.529156925,RWIR81FL.DTA,Rwanda,2019
IUD,Told About Side Effects,0.682177554,RWIR81FL.DTA,Rwanda,2019
Injections,Told About Side Effects,0.541461205,RWIR81FL.DTA,Rwanda,2019
Female Sterilization,Told About Side Effects,0.542021764,RWIR81FL.DTA,Rwanda,2019
Implant,Told About Side Effects,0.565790423,RWIR81FL.DTA,Rwanda,2019
Pill,Told What to Do About Side Effects,0.504724284,RWIR81FL.DTA,Rwanda,2019
IUD,Told What to Do About Side Effects,0.621541039,RWIR81FL.DTA,Rwanda,2019
Injections,Told What to Do About Side Effects,0.517038218,RWIR81FL.DTA,Rwanda,2019
Female Sterilization,Told What to Do About Side Effects,0.389924184,RWIR81FL.DTA,Rwanda,2019
Implant,Told What to Do About Side Effects,0.541525193,RWIR81FL.DTA,Rwanda,2019
Total,Method Information Index,0.474352422,RWIR81FL.DTA,Rwanda,2019
Total,Told About Other Methods,0.717615022,RWIR81FL.DTA,Rwanda,2019
Total,Told About Side Effects,0.558202062,RWIR81FL.DTA,Rwanda,2019
Total,Told What to Do About Side Effects,0.529546358,RWIR81FL.DTA,Rwanda,2019
Pill,Method Information Index,0.529627163,RWIR70FL.DTA,Rwanda,2014
IUD,Method Information Index,0.651391995,RWIR70FL.DTA,Rwanda,2014
Injections,Method Information Index,0.591088881,RWIR70FL.DTA,Rwanda,2014
Female Sterilization,Method Information Index,0.238798437,RWIR70FL.DTA,Rwanda,2014
Implant,Method Information Index,0.614308963,RWIR70FL.DTA,Rwanda,2014
Pill,Told About Other Methods,0.803127314,RWIR70FL.DTA,Rwanda,2014
IUD,Told About Other Methods,0.796649011,RWIR70FL.DTA,Rwanda,2014
Injections,Told About Other Methods,0.815945956,RWIR70FL.DTA,Rwanda,2014
Female Sterilization,Told About Other Methods,0.37187572,RWIR70FL.DTA,Rwanda,2014
Implant,Told About Other Methods,0.763285164,RWIR70FL.DTA,Rwanda,2014
Pill,Told About Side Effects,0.593249334,RWIR70FL.DTA,Rwanda,2014
IUD,Told About Side Effects,0.746393784,RWIR70FL.DTA,Rwanda,2014
Injections,Told About Side Effects,0.649657744,RWIR70FL.DTA,Rwanda,2014
Female Sterilization,Told About Side Effects,0.49955759,RWIR70FL.DTA,Rwanda,2014
Implant,Told About Side Effects,0.698798062,RWIR70FL.DTA,Rwanda,2014
Pill,Told What to Do About Side Effects,0.575500322,RWIR70FL.DTA,Rwanda,2014
IUD,Told What to Do About Side Effects,0.737856177,RWIR70FL.DTA,Rwanda,2014
Injections,Told What to Do About Side Effects,0.631110487,RWIR70FL.DTA,Rwanda,2014
Female Sterilization,Told What to Do About Side Effects,0.37648743,RWIR70FL.DTA,Rwanda,2014
Implant,Told What to Do About Side Effects,0.687488222,RWIR70FL.DTA,Rwanda,2014
Total,Method Information Index,0.579237907,RWIR70FL.DTA,Rwanda,2014
Total,Told About Other Methods,0.79482565,RWIR70FL.DTA,Rwanda,2014
Total,Told About Side Effects,0.648418277,RWIR70FL.DTA,Rwanda,2014
Total,Told What to Do About Side Effects,0.629834306,RWIR70FL.DTA,Rwanda,2014
Pill,Method Information Index,0.559895705,RWIR61FL.DTA,Rwanda,2010
IUD,Method Information Index,0.6420945,RWIR61FL.DTA,Rwanda,2010
Injections,Method Information Index,0.580192389,RWIR61FL.DTA,Rwanda,2010
Female Sterilization,Method Information Index,0.190482852,RWIR61FL.DTA,Rwanda,2010
Implant,Method Information Index,0.578666889,RWIR61FL.DTA,Rwanda,2010
Pill,Told About Other Methods,0.818945115,RWIR61FL.DTA,Rwanda,2010
IUD,Told About Other Methods,0.7733245,RWIR61FL.DTA,Rwanda,2010
Injections,Told About Other Methods,0.78493433,RWIR61FL.DTA,Rwanda,2010
Female Sterilization,Told About Other Methods,0.258891954,RWIR61FL.DTA,Rwanda,2010
Implant,Told About Other Methods,0.765211343,RWIR61FL.DTA,Rwanda,2010
Pill,Told About Side Effects,0.604229684,RWIR61FL.DTA,Rwanda,2010
IUD,Told About Side Effects,0.7200021,RWIR61FL.DTA,Rwanda,2010
Injections,Told About Side Effects,0.646130945,RWIR61FL.DTA,Rwanda,2010
Female Sterilization,Told About Side Effects,0.415923405,RWIR61FL.DTA,Rwanda,2010
Implant,Told About Side Effects,0.667822378,RWIR61FL.DTA,Rwanda,2010
Pill,Told What to Do About Side Effects,0.593197665,RWIR61FL.DTA,Rwanda,2010
IUD,Told What to Do About Side Effects,0.7200021,RWIR61FL.DTA,Rwanda,2010
Injections,Told What to Do About Side Effects,0.63510514,RWIR61FL.DTA,Rwanda,2010
Female Sterilization,Told What to Do About Side Effects,0.355792108,RWIR61FL.DTA,Rwanda,2010
Implant,Told What to Do About Side Effects,0.659179849,RWIR61FL.DTA,Rwanda,2010
Total,Method Information Index,0.571879265,RWIR61FL.DTA,Rwanda,2010
Total,Told About Other Methods,0.78010339,RWIR61FL.DTA,Rwanda,2010
Total,Told About Side Effects,0.640092172,RWIR61FL.DTA,Rwanda,2010
Total,Told What to Do About Side Effects,0.628885459,RWIR61FL.DTA,Rwanda,2010
Pill,Method Information Index,0.749531213,SNIR8AFL.DTA,Senegal,2019
IUD,Method Information Index,0.839958568,SNIR8AFL.DTA,Senegal,2019
Injections,Method Information Index,0.756843602,SNIR8AFL.DTA,Senegal,2019
Female Sterilization,Method Information Index,0.518974086,SNIR8AFL.DTA,Senegal,2019
Implant,Method Information Index,0.75366202,SNIR8AFL.DTA,Senegal,2019
Pill,Told About Other Methods,0.891310252,SNIR8AFL.DTA,Senegal,2019
IUD,Told About Other Methods,0.901817667,SNIR8AFL.DTA,Senegal,2019
Injections,Told About Other Methods,0.921822598,SNIR8AFL.DTA,Senegal,2019
Female Sterilization,Told About Other Methods,0.601308401,SNIR8AFL.DTA,Senegal,2019
Implant,Told About Other Methods,0.896516121,SNIR8AFL.DTA,Senegal,2019
Pill,Told About Side Effects,0.800887414,SNIR8AFL.DTA,Senegal,2019
IUD,Told About Side Effects,0.883777863,SNIR8AFL.DTA,Senegal,2019
Injections,Told About Side Effects,0.825237709,SNIR8AFL.DTA,Senegal,2019
Female Sterilization,Told About Side Effects,0.743065729,SNIR8AFL.DTA,Senegal,2019
Implant,Told About Side Effects,0.82748529,SNIR8AFL.DTA,Senegal,2019
Pill,Told What to Do About Side Effects,0.764147757,SNIR8AFL.DTA,Senegal,2019
IUD,Told What to Do About Side Effects,0.874214141,SNIR8AFL.DTA,Senegal,2019
Injections,Told What to Do About Side Effects,0.783364442,SNIR8AFL.DTA,Senegal,2019
Female Sterilization,Told What to Do About Side Effects,0.743065729,SNIR8AFL.DTA,Senegal,2019
Implant,Told What to Do About Side Effects,0.783015297,SNIR8AFL.DTA,Senegal,2019
Total,Method Information Index,0.756489917,SNIR8AFL.DTA,Senegal,2019
Total,Told About Other Methods,0.897725976,SNIR8AFL.DTA,Senegal,2019
Total,Told About Side Effects,0.825309223,SNIR8AFL.DTA,Senegal,2019
Total,Told What to Do About Side Effects,0.786266662,SNIR8AFL.DTA,Senegal,2019
Pill,Method Information Index,0.740986307,SNIR80FL.DTA,Senegal,2018
IUD,Method Information Index,0.74736706,SNIR80FL.DTA,Senegal,2018
Injections,Method Information Index,0.742317602,SNIR80FL.DTA,Senegal,2018
Female Sterilization,Method Information Index,0.665894838,SNIR80FL.DTA,Senegal,2018
Implant,Method Information Index,0.727447023,SNIR80FL.DTA,Senegal,2018
Pill,Told About Other Methods,0.876201376,SNIR80FL.DTA,Senegal,2018
IUD,Told About Other Methods,0.89789014,SNIR80FL.DTA,Senegal,2018
Injections,Told About Other Methods,0.879598804,SNIR80FL.DTA,Senegal,2018
Female Sterilization,Told About Other Methods,0.717343749,SNIR80FL.DTA,Senegal,2018
Implant,Told About Other Methods,0.862006181,SNIR80FL.DTA,Senegal,2018
Pill,Told About Side Effects,0.775601198,SNIR80FL.DTA,Senegal,2018
IUD,Told About Side Effects,0.799940936,SNIR80FL.DTA,Senegal,2018
Injections,Told About Side Effects,0.801730066,SNIR80FL.DTA,Senegal,2018
Female Sterilization,Told About Side Effects,0.727947689,SNIR80FL.DTA,Senegal,2018
Implant,Told About Side Effects,0.787740851,SNIR80FL.DTA,Senegal,2018
Pill,Told What to Do About Side Effects,0.748011761,SNIR80FL.DTA,Senegal,2018
IUD,Told What to Do About Side Effects,0.786672083,SNIR80FL.DTA,Senegal,2018
Injections,Told What to Do About Side Effects,0.779878946,SNIR80FL.DTA,Senegal,2018
Female Sterilization,Told What to Do About Side Effects,0.727947689,SNIR80FL.DTA,Senegal,2018
Implant,Told What to Do About Side Effects,0.773011366,SNIR80FL.DTA,Senegal,2018
Total,Method Information Index,0.736110755,SNIR80FL.DTA,Senegal,2018
Total,Told About Other Methods,0.864798951,SNIR80FL.DTA,Senegal,2018
Total,Told About Side Effects,0.791368633,SNIR80FL.DTA,Senegal,2018
Total,Told What to Do About Side Effects,0.77235382,SNIR80FL.DTA,Senegal,2018
Pill,Method Information Index,0.646418179,SNIR7ZFL.DTA,Senegal,2017
IUD,Method Information Index,0.820178437,SNIR7ZFL.DTA,Senegal,2017
Injections,Method Information Index,0.766284009,SNIR7ZFL.DTA,Senegal,2017
Female Sterilization,Method Information Index,0.129793067,SNIR7ZFL.DTA,Senegal,2017
Implant,Method Information Index,0.718184149,SNIR7ZFL.DTA,Senegal,2017
Pill,Told About Other Methods,0.871134691,SNIR7ZFL.DTA,Senegal,2017
IUD,Told About Other Methods,0.940194737,SNIR7ZFL.DTA,Senegal,2017
Injections,Told About Other Methods,0.872084859,SNIR7ZFL.DTA,Senegal,2017
Female Sterilization,Told About Other Methods,0.180368468,SNIR7ZFL.DTA,Senegal,2017
Implant,Told About Other Methods,0.854894746,SNIR7ZFL.DTA,Senegal,2017
Pill,Told About Side Effects,0.696387317,SNIR7ZFL.DTA,Senegal,2017
IUD,Told About Side Effects,0.846956462,SNIR7ZFL.DTA,Senegal,2017
Injections,Told About Side Effects,0.83605796,SNIR7ZFL.DTA,Senegal,2017
Female Sterilization,Told About Side Effects,0.685854242,SNIR7ZFL.DTA,Senegal,2017
Implant,Told About Side Effects,0.802723823,SNIR7ZFL.DTA,Senegal,2017
Pill,Told What to Do About Side Effects,0.673157801,SNIR7ZFL.DTA,Senegal,2017
IUD,Told What to Do About Side Effects,0.837435828,SNIR7ZFL.DTA,Senegal,2017
Injections,Told What to Do About Side Effects,0.814464018,SNIR7ZFL.DTA,Senegal,2017
Female Sterilization,Told What to Do About Side Effects,0.647309951,SNIR7ZFL.DTA,Senegal,2017
Implant,Told What to Do About Side Effects,0.782508113,SNIR7ZFL.DTA,Senegal,2017
Total,Method Information Index,0.727420347,SNIR7ZFL.DTA,Senegal,2017
Total,Told About Other Methods,0.86266193,SNIR7ZFL.DTA,Senegal,2017
Total,Told About Side Effects,0.80144249,SNIR7ZFL.DTA,Senegal,2017
Total,Told What to Do About Side Effects,0.780852041,SNIR7ZFL.DTA,Senegal,2017
Pill,Method Information Index,0.585991309,SNIR7QFL.DTA,Senegal,2016
IUD,Method Information Index,0.702179157,SNIR7QFL.DTA,Senegal,2016
Injections,Method Information Index,0.674423886,SNIR7QFL.DTA,Senegal,2016
Female Sterilization,Method Information Index,0.533660011,SNIR7QFL.DTA,Senegal,2016
Implant,Method Information Index,0.693959623,SNIR7QFL.DTA,Senegal,2016
Pill,Told About Other Methods,0.823483854,SNIR7QFL.DTA,Senegal,2016
IUD,Told About Other Methods,0.892509694,SNIR7QFL.DTA,Senegal,2016
Injections,Told About Other Methods,0.890592753,SNIR7QFL.DTA,Senegal,2016
Female Sterilization,Told About Other Methods,0.559848594,SNIR7QFL.DTA,Senegal,2016
Implant,Told About Other Methods,0.842752742,SNIR7QFL.DTA,Senegal,2016
Pill,Told About Side Effects,0.669936202,SNIR7QFL.DTA,Senegal,2016
IUD,Told About Side Effects,0.828406815,SNIR7QFL.DTA,Senegal,2016
Injections,Told About Side Effects,0.754529624,SNIR7QFL.DTA,Senegal,2016
Female Sterilization,Told About Side Effects,0.550118398,SNIR7QFL.DTA,Senegal,2016
Implant,Told About Side Effects,0.78150351,SNIR7QFL.DTA,Senegal,2016
Pill,Told What to Do About Side Effects,0.599346153,SNIR7QFL.DTA,Senegal,2016
IUD,Told What to Do About Side Effects,0.702179157,SNIR7QFL.DTA,Senegal,2016
Injections,Told What to Do About Side Effects,0.689593549,SNIR7QFL.DTA,Senegal,2016
Female Sterilization,Told What to Do About Side Effects,0.533660011,SNIR7QFL.DTA,Senegal,2016
Implant,Told What to Do About Side Effects,0.733096141,SNIR7QFL.DTA,Senegal,2016
Total,Method Information Index,0.662562736,SNIR7QFL.DTA,Senegal,2016
Total,Told About Other Methods,0.854456472,SNIR7QFL.DTA,Senegal,2016
Total,Told About Side Effects,0.747763717,SNIR7QFL.DTA,Senegal,2016
Total,Told What to Do About Side Effects,0.684218744,SNIR7QFL.DTA,Senegal,2016
Pill,Method Information Index,0.637970357,SNIR7HFL.DTA,Senegal,2015
IUD,Method Information Index,0.656362663,SNIR7HFL.DTA,Senegal,2015
Injections,Method Information Index,0.71124007,SNIR7HFL.DTA,Senegal,2015
Female Sterilization,Method Information Index,0.340021444,SNIR7HFL.DTA,Senegal,2015
Implant,Method Information Index,0.636128734,SNIR7HFL.DTA,Senegal,2015
Pill,Told About Other Methods,0.841638723,SNIR7HFL.DTA,Senegal,2015
IUD,Told About Other Methods,0.861625903,SNIR7HFL.DTA,Senegal,2015
Injections,Told About Other Methods,0.866454828,SNIR7HFL.DTA,Senegal,2015
Female Sterilization,Told About Other Methods,0.378308503,SNIR7HFL.DTA,Senegal,2015
Implant,Told About Other Methods,0.792322654,SNIR7HFL.DTA,Senegal,2015
Pill,Told About Side Effects,0.717611394,SNIR7HFL.DTA,Senegal,2015
IUD,Told About Side Effects,0.716581799,SNIR7HFL.DTA,Senegal,2015
Injections,Told About Side Effects,0.797710313,SNIR7HFL.DTA,Senegal,2015
Female Sterilization,Told About Side Effects,0.441567414,SNIR7HFL.DTA,Senegal,2015
Implant,Told About Side Effects,0.751169498,SNIR7HFL.DTA,Senegal,2015
Pill,Told What to Do About Side Effects,0.68204345,SNIR7HFL.DTA,Senegal,2015
IUD,Told What to Do About Side Effects,0.716581799,SNIR7HFL.DTA,Senegal,2015
Injections,Told What to Do About Side Effects,0.767255102,SNIR7HFL.DTA,Senegal,2015
Female Sterilization,Told What to Do About Side Effects,0.441567414,SNIR7HFL.DTA,Senegal,2015
Implant,Told What to Do About Side Effects,0.698715096,SNIR7HFL.DTA,Senegal,2015
Total,Method Information Index,0.666945219,SNIR7HFL.DTA,Senegal,2015
Total,Told About Other Methods,0.835441239,SNIR7HFL.DTA,Senegal,2015
